	reporter	partner	transport	Tradelane	year	FLOW	cargo	KG	EUR	ExIm
16995	LT	BY	Road	BY-LT	2021	1	 40 - RUBBER AND ARTICLES THEREOF	1710865	7749021	Import
16996	LT	BY	Road	BY-LT	2021	1	 42 - ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)	21487	1277147	Import
16997	LT	BY	Road	BY-LT	2021	1	 43 - FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF	2	162	Import
16998	LT	BY	Road	BY-LT	2021	1	 44 - WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL	692315181	215774446	Import
16999	LT	BY	Road	BY-LT	2021	1	 45 - CORK AND ARTICLES OF CORK	981	11120	Import
17000	LT	BY	Road	BY-LT	2021	1	 46 - MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK	1947486	4182587	Import
17001	LT	BY	Road	BY-LT	2021	1	 49 - PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS	14571	283617	Import
17002	LT	BY	Road	BY-LT	2021	1	 5 - PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED	1470	44289	Import
17003	LT	BY	Road	BY-LT	2021	1	 51 - WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC	421	12054	Import
17004	LT	BY	Road	BY-LT	2021	1	 52 - COTTON	15258	121573	Import
17005	LT	BY	Road	BY-LT	2021	1	 53 - OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN	6377832	19590400	Import
17006	LT	BY	Road	BY-LT	2021	1	 54 - MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS	1890382	4871929	Import
17007	LT	BY	Road	BY-LT	2021	1	 55 - MAN-MADE STAPLE FIBRES	969845	1243105	Import
17008	LT	BY	Road	BY-LT	2021	1	 58 - SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY	1139	24407	Import
17009	LT	BY	Road	BY-LT	2021	1	 59 - IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE	8957	211793	Import
17010	LT	BY	Road	BY-LT	2021	1	 60 - KNITTED OR CROCHETED FABRICS	24471	143386	Import
17011	LT	BY	Road	BY-LT	2021	1	 61 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED	315099	14023114	Import
17012	LT	BY	Road	BY-LT	2021	1	 62 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED	110130	4387021	Import
17013	LT	BY	Road	BY-LT	2021	1	 63 - OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	549147	903313	Import
17014	LT	BY	Road	BY-LT	2021	1	 64 - FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES	4438	100745	Import
17015	LT	BY	Road	BY-LT	2021	1	 66 - UMBRELLAS, SUN UMBRELLAS, WALKING STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF	13	449	Import
17016	LT	BY	Road	BY-LT	2021	1	 68 - ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS	33134976	6255200	Import
17017	LT	BY	Road	BY-LT	2021	1	 69 - CERAMIC PRODUCTS	676522	199275	Import
17018	LT	BY	Road	BY-LT	2021	1	 7 - EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS	1816475	9630920	Import
17019	LT	BY	Road	BY-LT	2021	1	 70 - GLASS AND GLASSWARE	20192540	6910225	Import
17020	LT	BY	Road	BY-LT	2021	1	 71 - NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN	24448	4148428	Import
17021	LT	BY	Road	BY-LT	2021	1	 72 - IRON AND STEEL	7480400	6007113	Import
17022	LT	BY	Road	BY-LT	2021	1	 73 - ARTICLES OF IRON OR STEEL	28698511	38279512	Import
17023	LT	BY	Road	BY-LT	2021	1	 74 - COPPER AND ARTICLES THEREOF	1126118	5887006	Import
17024	LT	BY	Road	BY-LT	2021	1	 76 - ALUMINIUM AND ARTICLES THEREOF	8053252	32664226	Import
17025	LT	BY	Road	BY-LT	2021	1	 78 - LEAD AND ARTICLES THEREOF	0	9	Import
17026	LT	BY	Road	BY-LT	2021	1	 79 - ZINC AND ARTICLES THEREOF	106249	176840	Import
17027	LT	BY	Road	BY-LT	2021	1	 8 - EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MELONS	6747622	19750224	Import
17028	LT	BY	Road	BY-LT	2021	1	 81 - OTHER BASE METALS; CERMETS; ARTICLES THEREOF	52802	512635	Import
17029	LT	BY	Road	BY-LT	2021	1	 82 - TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL	44846	212280	Import
17030	LT	BY	Road	BY-LT	2021	1	 83 - MISCELLANEOUS ARTICLES OF BASE METAL	453335	1552570	Import
17031	LT	BY	Road	BY-LT	2021	1	 85 - ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES	4850206	19923597	Import
17032	LT	BY	Road	BY-LT	2021	1	 86 - RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTROMECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS	234618	338246	Import
17033	LT	BY	Road	BY-LT	2021	1	 87 - VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF	3345661	12826678	Import
17034	LT	BY	Road	BY-LT	2021	1	 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF	1120	1772	Import
17035	LT	BY	Road	BY-LT	2021	1	 89 - SHIPS, BOATS AND FLOATING STRUCTURES	169	8891	Import
17036	LT	BY	Road	BY-LT	2021	1	 90 - OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF	72919	16972771	Import
17037	LT	BY	Road	BY-LT	2021	1	 91 - CLOCKS AND WATCHES AND PARTS THEREOF	2259	17357	Import
17038	LT	BY	Road	BY-LT	2021	1	 94 - FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS	24351432	30634108	Import
17039	LT	BY	Road	BY-LT	2021	1	 95 - TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF	150783	794962	Import
17040	LT	BY	Road	BY-LT	2021	1	 96 - MISCELLANEOUS MANUFACTURED ARTICLES	22452	409800	Import
17041	LT	BY	Road	BY-LT	2022	1	1 - LIVE ANIMALS	49598	1097125	Import
17042	LT	BY	Road	BY-LT	2022	1	11 - PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN	88900	102236	Import
17043	LT	BY	Road	BY-LT	2022	1	15 - ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES	5778969	7087940	Import
17044	LT	BY	Road	BY-LT	2022	1	16 - PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	186172	532147	Import
17045	LT	BY	Road	BY-LT	2022	1	17 - SUGARS AND SUGAR CONFECTIONERY	130000	132297	Import
17046	LT	BY	Road	BY-LT	2022	1	25 - SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT	70130	39020	Import
17047	LT	BY	Road	BY-LT	2022	1	41 - RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	75952	171428	Import
17048	LT	BY	Road	BY-LT	2022	1	47 - PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD	453670	105325	Import
17049	LT	BY	Road	BY-LT	2022	1	48 - PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD	4056246	5359186	Import
17050	LT	BY	Road	BY-LT	2022	1	50 - SILK	1	42	Import
17051	LT	BY	Road	BY-LT	2022	1	56 - WADDING, FELT AND NONWOVENS; SPECIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF	135850	280112	Import
17052	LT	BY	Road	BY-LT	2022	1	65 - HEADGEAR AND PARTS THEREOF	3315	179742	Import
17053	LT	BY	Road	BY-LT	2022	1	84 - NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF	2414565	19892883	Import
17054	LT	BY	Road	BY-LT	2022	1	9 - COFFEE, TEA, MATÉ AND SPICES	4520	11748	Import
17055	LT	BY	Road	BY-LT	2022	1	 12 - OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER	44000	9520	Import
17056	LT	BY	Road	BY-LT	2022	1	 14 - VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED	3211901	674062	Import
17057	LT	BY	Road	BY-LT	2022	1	 18 - COCOA AND COCOA PREPARATIONS	5780	31119	Import
17058	LT	BY	Road	BY-LT	2022	1	 19 - PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS	160502	231105	Import
17059	LT	BY	Road	BY-LT	2022	1	 20 - PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS	99440	229811	Import
17060	LT	BY	Road	BY-LT	2022	1	 21 - MISCELLANEOUS EDIBLE PREPARATIONS	3512336	1678449	Import
17061	LT	BY	Road	BY-LT	2022	1	 22 - BEVERAGES, SPIRITS AND VINEGAR	6061094	3108402	Import
17062	LT	BY	Road	BY-LT	2022	1	 23 - RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODDER	3143370	670825	Import
17063	LT	BY	Road	BY-LT	2022	1	 27 - MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES	4431156	1729625	Import
17064	LT	BY	Road	BY-LT	2022	1	 28 - INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES	414610	54507	Import
17065	LT	BY	Road	BY-LT	2022	1	 29 - ORGANIC CHEMICALS	20000	17200	Import
17066	LT	BY	Road	BY-LT	2022	1	 3 - FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES	105982	233424	Import
17067	LT	BY	Road	BY-LT	2022	1	 30 - PHARMACEUTICAL PRODUCTS	1300	40759	Import
17068	LT	BY	Road	BY-LT	2022	1	 31 - FERTILISERS	2162736	969871	Import
17069	LT	BY	Road	BY-LT	2022	1	 32 - TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS	25073	38032	Import
17070	LT	BY	Road	BY-LT	2022	1	 33 - ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS	26096	86255	Import
17071	LT	BY	Road	BY-LT	2022	1	 34 - SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER	2183804	3531596	Import
17072	LT	BY	Road	BY-LT	2022	1	 35 - ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES	12336	53819	Import
17073	LT	BY	Road	BY-LT	2022	1	 37 - PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS	137	1715	Import
17074	LT	BY	Road	BY-LT	2022	1	 38 - MISCELLANEOUS CHEMICAL PRODUCTS	1108642	1979046	Import
17075	LT	BY	Road	BY-LT	2022	1	 39 - PLASTICS AND ARTICLES THEREOF	4689407	14437346	Import
17076	LT	BY	Road	BY-LT	2022	1	 4 - DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED	199925	337495	Import
17077	LT	BY	Road	BY-LT	2022	1	 40 - RUBBER AND ARTICLES THEREOF	173698	500887	Import
17078	LT	BY	Road	BY-LT	2022	1	 42 - ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)	16788	971441	Import
17079	LT	BY	Road	BY-LT	2022	1	 43 - FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF	3	243	Import
17080	LT	BY	Road	BY-LT	2022	1	 44 - WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL	238221614	91474401	Import
17081	LT	BY	Road	BY-LT	2022	1	 45 - CORK AND ARTICLES OF CORK	154	736	Import
17082	LT	BY	Road	BY-LT	2022	1	 46 - MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK	1645777	4118168	Import
17083	LT	BY	Road	BY-LT	2022	1	 49 - PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS	70027	803463	Import
17084	LT	BY	Road	BY-LT	2022	1	 5 - PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED	1600	1660	Import
17085	LT	BY	Road	BY-LT	2022	1	 51 - WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC	678	19381	Import
17086	LT	BY	Road	BY-LT	2022	1	 52 - COTTON	11517	78926	Import
17087	LT	BY	Road	BY-LT	2022	1	 53 - OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN	2183252	11797953	Import
17088	LT	BY	Road	BY-LT	2022	1	 54 - MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS	113189	306592	Import
17089	LT	BY	Road	BY-LT	2022	1	 55 - MAN-MADE STAPLE FIBRES	990842	1452656	Import
17090	LT	BY	Road	BY-LT	2022	1	 58 - SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY	1005	22903	Import
17091	LT	BY	Road	BY-LT	2022	1	 59 - IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE	5246	65812	Import
17092	LT	BY	Road	BY-LT	2022	1	 6 - LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE	420	7985	Import
17093	LT	BY	Road	BY-LT	2022	1	 60 - KNITTED OR CROCHETED FABRICS	7219	70222	Import
17094	LT	BY	Road	BY-LT	2022	1	 61 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED	285515	13299622	Import
17095	LT	BY	Road	BY-LT	2022	1	 62 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED	78867	3520065	Import
17096	LT	BY	Road	BY-LT	2022	1	 63 - OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	232300	571648	Import
17097	LT	BY	Road	BY-LT	2022	1	 64 - FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES	3964	117179	Import
17098	LT	BY	Road	BY-LT	2022	1	 66 - UMBRELLAS, SUN UMBRELLAS, WALKING STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF	24	830	Import
17099	LT	BY	Road	BY-LT	2022	1	 67 - PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR	30	1380	Import
17100	LT	BY	Road	BY-LT	2022	1	 68 - ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS	12381964	4613349	Import
17101	LT	BY	Road	BY-LT	2022	1	 69 - CERAMIC PRODUCTS	65092	6539	Import
17102	LT	BY	Road	BY-LT	2022	1	 7 - EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS	1255304	6058096	Import
17103	LT	BY	Road	BY-LT	2022	1	 70 - GLASS AND GLASSWARE	25244334	11979204	Import
17104	LT	BY	Road	BY-LT	2022	1	 71 - NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN	42086	520512	Import
17105	LT	BY	Road	BY-LT	2022	1	 72 - IRON AND STEEL	1694267	1667788	Import
17106	LT	BY	Road	BY-LT	2022	1	 73 - ARTICLES OF IRON OR STEEL	9597252	14659833	Import
17107	LT	BY	Road	BY-LT	2022	1	 74 - COPPER AND ARTICLES THEREOF	41859	356451	Import
17108	LT	BY	Road	BY-LT	2022	1	 76 - ALUMINIUM AND ARTICLES THEREOF	9239496	45547152	Import
17109	LT	BY	Road	BY-LT	2022	1	 78 - LEAD AND ARTICLES THEREOF	660	4670	Import
17110	LT	BY	Road	BY-LT	2022	1	 79 - ZINC AND ARTICLES THEREOF	22391	47417	Import
17111	LT	BY	Road	BY-LT	2022	1	 8 - EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MELONS	7792345	20537527	Import
17112	LT	BY	Road	BY-LT	2022	1	 81 - OTHER BASE METALS; CERMETS; ARTICLES THEREOF	23494	246248	Import
17113	LT	BY	Road	BY-LT	2022	1	 82 - TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL	37116	193215	Import
17114	LT	BY	Road	BY-LT	2022	1	 83 - MISCELLANEOUS ARTICLES OF BASE METAL	467474	2076948	Import
17115	LT	BY	Road	BY-LT	2022	1	 85 - ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES	1375479	9569260	Import
17116	LT	BY	Road	BY-LT	2022	1	 86 - RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTROMECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS	321847	558528	Import
17117	LT	BY	Road	BY-LT	2022	1	 87 - VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF	3907234	18234688	Import
17118	LT	BY	Road	BY-LT	2022	1	 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF	2970	5857	Import
17119	LT	BY	Road	BY-LT	2022	1	 90 - OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF	36470	10624727	Import
17120	LT	BY	Road	BY-LT	2022	1	 91 - CLOCKS AND WATCHES AND PARTS THEREOF	16	155	Import
17121	LT	BY	Road	BY-LT	2022	1	 94 - FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS	32319794	43325174	Import
17122	LT	BY	Road	BY-LT	2022	1	 95 - TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF	109933	719337	Import
17123	LT	BY	Road	BY-LT	2022	1	 96 - MISCELLANEOUS MANUFACTURED ARTICLES	14685	362019	Import
17124	LT	BY	Road	LT-BY	2018	2	1 - LIVE ANIMALS	1070015	1980800	Export
17125	LT	BY	Road	LT-BY	2018	2	10 - CEREALS	28074	26782	Export
17126	LT	BY	Road	LT-BY	2018	2	11 - PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN	246446	198397	Export
17127	LT	BY	Road	LT-BY	2018	2	15 - ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES	1067587	2511016	Export
17128	LT	BY	Road	LT-BY	2018	2	16 - PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	8905	52941	Export
17129	LT	BY	Road	LT-BY	2018	2	17 - SUGARS AND SUGAR CONFECTIONERY	5180454	2650863	Export
17130	LT	BY	Road	LT-BY	2018	2	25 - SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT	1774909	1085351	Export
17131	LT	BY	Road	LT-BY	2018	2	41 - RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	111633	2031863	Export
17132	LT	BY	Road	LT-BY	2018	2	47 - PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD	541138	22183	Export
17133	LT	BY	Road	LT-BY	2018	2	48 - PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD	9245374	16391260	Export
17134	LT	BY	Road	LT-BY	2018	2	50 - SILK	1731	86023	Export
17135	LT	BY	Road	LT-BY	2018	2	56 - WADDING, FELT AND NONWOVENS; SPECIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF	2418494	18682941	Export
17136	LT	BY	Road	LT-BY	2018	2	65 - HEADGEAR AND PARTS THEREOF	7209	197002	Export
17137	LT	BY	Road	LT-BY	2018	2	84 - NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF	22489109	222660190	Export
17138	LT	BY	Road	LT-BY	2018	2	9 - COFFEE, TEA, MATÉ AND SPICES	2430493	3129379	Export
17139	LT	BY	Road	LT-BY	2018	2	 12 - OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER	960631	2058112	Export
17140	LT	BY	Road	LT-BY	2018	2	 13 - LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS	143443	1195625	Export
17141	LT	BY	Road	LT-BY	2018	2	 14 - VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED	4086	63675	Export
17142	LT	BY	Road	LT-BY	2018	2	 18 - COCOA AND COCOA PREPARATIONS	1255086	3773406	Export
17143	LT	BY	Road	LT-BY	2018	2	 19 - PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS	14224750	12237902	Export
17144	LT	BY	Road	LT-BY	2018	2	 2 - MEAT AND EDIBLE MEAT OFFAL	2063473	1264257	Export
17145	LT	BY	Road	LT-BY	2018	2	 20 - PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS	1341402	2649009	Export
17146	LT	BY	Road	LT-BY	2018	2	 21 - MISCELLANEOUS EDIBLE PREPARATIONS	2352631	3795331	Export
17147	LT	BY	Road	LT-BY	2018	2	 22 - BEVERAGES, SPIRITS AND VINEGAR	8290985	7609795	Export
17148	LT	BY	Road	LT-BY	2018	2	 23 - RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODDER	711027	1939773	Export
17149	LT	BY	Road	LT-BY	2018	2	 24 - TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES	3028	17031	Export
17150	LT	BY	Road	LT-BY	2018	2	 26 - ORES, SLAG AND ASH	272000	390882	Export
17151	LT	BY	Road	LT-BY	2018	2	 27 - MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES	2352591	2758749	Export
17152	LT	BY	Road	LT-BY	2018	2	 28 - INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES	11812646	3173476	Export
17153	LT	BY	Road	LT-BY	2018	2	 29 - ORGANIC CHEMICALS	3069457	8308837	Export
17154	LT	BY	Road	LT-BY	2018	2	 3 - FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES	2129131	3663574	Export
17155	LT	BY	Road	LT-BY	2018	2	 30 - PHARMACEUTICAL PRODUCTS	624216	77210034	Export
17156	LT	BY	Road	LT-BY	2018	2	 31 - FERTILISERS	2129901	611569	Export
17157	LT	BY	Road	LT-BY	2018	2	 32 - TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS	6642205	21992205	Export
17158	LT	BY	Road	LT-BY	2018	2	 33 - ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS	741146	9300391	Export
17159	LT	BY	Road	LT-BY	2018	2	 34 - SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER	4462941	10778482	Export
